YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE,S_OUTSIDE,D_LEGAL_MEDIUM,D_LEGAL_LARGE,D_LEGAL_TRUCK,D_LEGAL_OTHER,D_ILLEGAL_MEDIUM,D_ILLEGAL_LARGE,D_ILLEGAL_TRUCK,D_ILLEGAL_OTHER,D_OUTSIDE_MEDIUM,D_OUTSIDE_LARGE,D_OUTSIDE_TRUCK,D_OUTSIDE_OTHER,
109,3,89,8,20,3089008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,89,8,21,3089008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,1,9,3093001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,1,10,3093001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,1,11,3093001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,1,12,3093001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,1,13,3093001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,1,17,3093001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,1,18,3093001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,1,19,3093001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,1,20,3093001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,1,21,3093001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,2,9,3093002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,2,10,3093002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,2,11,3093002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,2,12,3093002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,2,13,3093002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,2,17,3093002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,2,18,3093002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,2,19,3093002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,2,20,3093002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,2,21,3093002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,51,9,3093051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,51,10,3093051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,51,11,3093051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,51,12,3093051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,51,13,3093051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,51,17,3093051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,51,18,3093051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,51,19,3093051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,51,20,3093051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,51,21,3093051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,52,9,3093052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,52,10,3093052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,52,11,3093052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,52,12,3093052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,52,13,3093052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,52,17,3093052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,52,18,3093052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,52,19,3093052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,52,20,3093052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,52,21,3093052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,53,9,3093053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,53,10,3093053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,53,11,3093053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,53,12,3093053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,53,13,3093053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,53,17,3093053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,53,18,3093053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,53,19,3093053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,53,20,3093053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,53,21,3093053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,54,9,3093054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,54,10,3093054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,54,11,3093054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,54,12,3093054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,54,13,3093054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,54,17,3093054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,54,18,3093054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,54,19,3093054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,54,20,3093054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,54,21,3093054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,55,9,3093055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,55,10,3093055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,55,11,3093055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,55,12,3093055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,55,13,3093055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,55,17,3093055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,55,18,3093055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,55,19,3093055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,55,20,3093055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,55,21,3093055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,56,9,3093056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,56,10,3093056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,56,11,3093056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,56,12,3093056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,56,13,3093056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,56,17,3093056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,56,18,3093056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,56,19,3093056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,56,20,3093056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,56,21,3093056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,72,9,3093072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,72,10,3093072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,72,11,3093072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,72,12,3093072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,72,13,3093072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,72,17,3093072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,72,18,3093072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,72,19,3093072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,72,20,3093072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,72,21,3093072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,73,9,3093073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,73,10,3093073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,73,11,3093073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,73,12,3093073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,73,13,3093073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,73,17,3093073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,73,18,3093073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,73,19,3093073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,73,20,3093073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,93,73,21,3093073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,1,9,3098001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,1,10,3098001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,1,11,3098001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,1,12,3098001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,1,13,3098001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,1,17,3098001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,1,18,3098001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,1,19,3098001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,1,20,3098001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,1,21,3098001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,2,9,3098002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,2,10,3098002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,2,11,3098002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,2,12,3098002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,2,13,3098002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,2,17,3098002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,2,18,3098002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,2,19,3098002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,2,20,3098002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,2,21,3098002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,3,9,3098003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,3,10,3098003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,3,11,3098003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,3,12,3098003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,3,13,3098003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,3,17,3098003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,3,18,3098003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,3,19,3098003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,3,20,3098003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,3,21,3098003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,4,9,3098004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,4,10,3098004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,4,11,3098004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,4,12,3098004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,4,13,3098004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,4,17,3098004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,4,18,3098004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,4,19,3098004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,4,20,3098004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,4,21,3098004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,5,9,3098005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,5,10,3098005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,5,11,3098005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,5,12,3098005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,5,13,3098005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,5,17,3098005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,5,18,3098005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,5,19,3098005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,5,20,3098005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,5,21,3098005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,6,9,3098006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,6,10,3098006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,6,11,3098006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,6,12,3098006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,6,13,3098006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,6,17,3098006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,6,18,3098006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,6,19,3098006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,6,20,3098006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,6,21,3098006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,7,9,3098007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,7,10,3098007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,7,11,3098007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,7,12,3098007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,7,13,3098007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,7,17,3098007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,7,18,3098007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,7,19,3098007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,7,20,3098007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,7,21,3098007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,8,9,3098008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,8,10,3098008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,8,11,3098008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,8,12,3098008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,8,13,3098008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,8,17,3098008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,8,18,3098008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,8,19,3098008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,8,20,3098008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,8,21,3098008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,9,9,3098009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,9,10,3098009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,9,11,3098009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,9,12,3098009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,9,13,3098009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,9,17,3098009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,9,18,3098009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,9,19,3098009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,9,20,3098009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,9,21,3098009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,10,9,3098010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,10,10,3098010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,10,11,3098010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,10,12,3098010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,10,13,3098010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,10,17,3098010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,10,18,3098010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,10,19,3098010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,10,20,3098010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,10,21,3098010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,11,9,3098011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,11,10,3098011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,11,11,3098011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,11,12,3098011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,11,13,3098011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,11,17,3098011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,11,18,3098011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,11,19,3098011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,11,20,3098011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,11,21,3098011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,12,9,3098012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,12,10,3098012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,12,11,3098012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,12,12,3098012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,12,13,3098012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,12,17,3098012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,12,18,3098012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,12,19,3098012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,12,20,3098012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,12,21,3098012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,13,9,3098013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,13,10,3098013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,13,11,3098013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,13,12,3098013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,13,13,3098013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,13,17,3098013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,13,18,3098013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,13,19,3098013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,13,20,3098013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,13,21,3098013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,14,9,3098014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,14,10,3098014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,14,11,3098014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,14,12,3098014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,14,13,3098014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,14,17,3098014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,14,18,3098014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,14,19,3098014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,14,20,3098014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,98,14,21,3098014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,1,9,3099001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,1,10,3099001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,1,11,3099001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,1,12,3099001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,1,13,3099001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,1,17,3099001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,1,18,3099001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,1,19,3099001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,1,20,3099001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,1,21,3099001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,2,9,3099002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,2,10,3099002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,2,11,3099002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,2,12,3099002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,2,13,3099002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,2,17,3099002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,2,18,3099002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,2,19,3099002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,2,20,3099002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,2,21,3099002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,3,9,3099003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,3,10,3099003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,3,11,3099003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,3,12,3099003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,3,13,3099003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,3,17,3099003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,3,18,3099003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,3,19,3099003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,3,20,3099003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,3,21,3099003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,4,9,3099004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,4,10,3099004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,4,11,3099004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,4,12,3099004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,4,13,3099004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,4,17,3099004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,4,18,3099004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,4,19,3099004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,4,20,3099004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,4,21,3099004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,5,9,3099005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,5,10,3099005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,5,11,3099005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,5,12,3099005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,5,13,3099005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,5,17,3099005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,5,18,3099005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,5,19,3099005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,5,20,3099005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,5,21,3099005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,6,9,3099006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,6,10,3099006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,6,11,3099006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,6,12,3099006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,6,13,3099006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,6,17,3099006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,6,18,3099006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,6,19,3099006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,6,20,3099006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,6,21,3099006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,7,9,3099007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,7,10,3099007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,7,11,3099007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,7,12,3099007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,7,13,3099007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,7,17,3099007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,7,18,3099007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,7,19,3099007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,7,20,3099007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,99,7,21,3099007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
