YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE,S_OUTSIDE,D_LEGAL_MEDIUM,D_LEGAL_LARGE,D_LEGAL_TRUCK,D_LEGAL_OTHER,D_ILLEGAL_MEDIUM,D_ILLEGAL_LARGE,D_ILLEGAL_TRUCK,D_ILLEGAL_OTHER,D_OUTSIDE_MEDIUM,D_OUTSIDE_LARGE,D_OUTSIDE_TRUCK,D_OUTSIDE_OTHER,interpolation
109,5,31,3,12,5031003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,3,13,5031003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,3,17,5031003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,3,18,5031003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,3,19,5031003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,3,20,5031003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,3,21,5031003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,4,9,5031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,4,10,5031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,4,11,5031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,4,12,5031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,4,13,5031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,4,17,5031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,4,18,5031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,4,19,5031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,4,20,5031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,4,21,5031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,5,9,5031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,5,10,5031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,5,11,5031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,5,12,5031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,5,13,5031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,5,17,5031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,5,18,5031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,5,19,5031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,5,20,5031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,5,21,5031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,6,9,5031006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,6,10,5031006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,6,11,5031006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,6,12,5031006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,6,13,5031006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,6,17,5031006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,6,18,5031006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,6,19,5031006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,6,20,5031006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,6,21,5031006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,7,9,5031007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,7,10,5031007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,7,11,5031007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,7,12,5031007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,7,13,5031007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,7,17,5031007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,7,18,5031007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,7,19,5031007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,7,20,5031007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,7,21,5031007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,8,9,5031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,8,10,5031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,8,11,5031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,8,12,5031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,8,13,5031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,8,17,5031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,8,18,5031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,8,19,5031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,8,20,5031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,8,21,5031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,9,9,5031009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,9,10,5031009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,9,11,5031009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,9,12,5031009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,9,13,5031009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,9,17,5031009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,9,18,5031009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,9,19,5031009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,9,20,5031009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,9,21,5031009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,10,9,5031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,10,10,5031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,10,11,5031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,10,12,5031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,10,13,5031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,10,17,5031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,10,18,5031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,10,19,5031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,10,20,5031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,10,21,5031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,11,9,5031011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,11,10,5031011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,11,11,5031011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,11,12,5031011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,11,13,5031011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,11,17,5031011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,11,18,5031011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,11,19,5031011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,11,20,5031011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,11,21,5031011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,12,9,5031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,12,10,5031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,12,11,5031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,12,12,5031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,12,13,5031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,12,17,5031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,12,18,5031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,12,19,5031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,12,20,5031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,12,21,5031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,13,9,5031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,13,10,5031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,13,11,5031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,13,12,5031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,13,13,5031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,13,17,5031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,13,18,5031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,13,19,5031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,13,20,5031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,13,21,5031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,14,9,5031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,14,10,5031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,14,11,5031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,14,12,5031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,14,13,5031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,14,17,5031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,14,18,5031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,14,19,5031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,14,20,5031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,14,21,5031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,15,9,5031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,15,10,5031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,15,11,5031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,15,12,5031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,15,13,5031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,15,17,5031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,15,18,5031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,15,19,5031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,15,20,5031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,15,21,5031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,16,9,5031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,16,10,5031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,16,11,5031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,16,12,5031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,16,13,5031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,16,17,5031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,16,18,5031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,16,19,5031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,16,20,5031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,16,21,5031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,17,9,5031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,17,10,5031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,17,11,5031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,17,12,5031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,17,13,5031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,17,17,5031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,17,18,5031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,17,19,5031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,17,20,5031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,17,21,5031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,18,9,5031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,18,10,5031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,18,11,5031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,18,12,5031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,18,13,5031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,18,17,5031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,18,18,5031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,18,19,5031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,18,20,5031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,18,21,5031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,19,9,5031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,19,10,5031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,19,11,5031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,19,12,5031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,19,13,5031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,19,17,5031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,19,18,5031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,19,19,5031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,19,20,5031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,19,21,5031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,20,9,5031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,20,10,5031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,20,11,5031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,20,12,5031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,20,13,5031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,20,17,5031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,20,18,5031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,20,19,5031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,20,20,5031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,20,21,5031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,21,9,5031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,21,10,5031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,21,11,5031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,21,12,5031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,21,13,5031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,21,17,5031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,21,18,5031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,21,19,5031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,21,20,5031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,21,21,5031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,22,9,5031022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,22,10,5031022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,22,11,5031022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,22,12,5031022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,22,13,5031022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,22,17,5031022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,22,18,5031022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,22,19,5031022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,22,20,5031022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,22,21,5031022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,23,9,5031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,23,10,5031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,23,11,5031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,23,12,5031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,23,13,5031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,23,17,5031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,23,18,5031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,23,19,5031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,23,20,5031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,23,21,5031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,24,9,5031024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,24,10,5031024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,24,11,5031024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,24,12,5031024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,24,13,5031024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,24,17,5031024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,24,18,5031024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,24,19,5031024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,24,20,5031024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,24,21,5031024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,25,9,5031025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,25,10,5031025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,25,11,5031025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,25,12,5031025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,25,13,5031025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,25,17,5031025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,25,18,5031025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,25,19,5031025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,25,20,5031025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,25,21,5031025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,26,9,5031026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,26,10,5031026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,26,11,5031026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,26,12,5031026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,26,13,5031026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,26,17,5031026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,26,18,5031026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,26,19,5031026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,26,20,5031026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,26,21,5031026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,27,9,5031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,27,10,5031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,27,11,5031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,27,12,5031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,27,13,5031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,27,17,5031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,27,18,5031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,27,19,5031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,27,20,5031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,27,21,5031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,28,9,5031028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,28,10,5031028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,28,11,5031028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,28,12,5031028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,28,13,5031028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,28,17,5031028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,28,18,5031028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,28,19,5031028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,28,20,5031028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,28,21,5031028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,29,9,5031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,29,10,5031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,29,11,5031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,29,12,5031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,29,13,5031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,29,17,5031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,29,18,5031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,29,19,5031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,29,20,5031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,29,21,5031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,30,9,5031030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,30,10,5031030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,30,11,5031030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,30,12,5031030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,30,13,5031030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,30,17,5031030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,30,18,5031030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,30,19,5031030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,30,20,5031030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,30,21,5031030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,31,9,5031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,31,10,5031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,31,11,5031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,31,12,5031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,31,13,5031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,31,17,5031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,31,18,5031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,31,19,5031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,31,20,5031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,31,31,21,5031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,1,9,5032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,1,10,5032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,1,11,5032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,1,12,5032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,1,13,5032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,1,17,5032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,1,18,5032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,1,19,5032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,1,20,5032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,1,21,5032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,2,9,5032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,2,10,5032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,2,11,5032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,2,12,5032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,2,13,5032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,2,17,5032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,2,18,5032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,2,19,5032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,2,20,5032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,2,21,5032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,3,9,5032003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,3,10,5032003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,3,11,5032003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,3,12,5032003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,32,3,13,5032003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
